"GEO_ID","NAME","P6_001N","P6_001NA","P6_002N","P6_002NA","P6_003N","P6_003NA","P6_004N","P6_004NA","P6_005N","P6_005NA","P6_006N","P6_006NA","P6_007N","P6_007NA",
"0500000US42091","Montgomery County, Pennsylvania","913017","null","675947","null","96664","null","10328","null","77710","null","929","null","51439","null",
"0500000US42093","Montour County, Pennsylvania","18948","null","16911","null","502","null","282","null","775","null","39","null","439","null",
"0500000US42095","Northampton County, Pennsylvania","340313","null","261933","null","25983","null","4604","null","12401","null","412","null","34980","null",
"0500000US42097","Northumberland County, Pennsylvania","95625","null","86386","null","3482","null","1367","null","771","null","105","null","3514","null",
"0500000US42099","Perry County, Pennsylvania","47836","null","44950","null","665","null","821","null","335","null","58","null","1007","null",
"0500000US42101","Philadelphia County, Pennsylvania","1725331","null","671696","null","673786","null","23280","null","149987","null","3177","null","203405","null",
"0500000US42103","Pike County, Pennsylvania","63948","null","51886","null","4158","null","1243","null","1276","null","94","null","5291","null",
"0500000US42105","Potter County, Pennsylvania","16992","null","16159","null","105","null","266","null","142","null","11","null","309","null",
"0500000US42107","Schuylkill County, Pennsylvania","149040","null","133567","null","5687","null","1787","null","1207","null","132","null","6660","null",
"0500000US42109","Snyder County, Pennsylvania","41019","null","38463","null","812","null","460","null","411","null","47","null","826","null",
"0500000US42111","Somerset County, Pennsylvania","76333","null","71356","null","2188","null","946","null","375","null","42","null","1426","null",
"0500000US42113","Sullivan County, Pennsylvania","6111","null","5664","null","125","null","131","null","44","null","16","null","131","null",
"0500000US42115","Susquehanna County, Pennsylvania","40207","null","37699","null","326","null","738","null","281","null","42","null","1121","null",
"0500000US42117","Tioga County, Pennsylvania","42912","null","40181","null","608","null","900","null","328","null","46","null","849","null",
"0500000US42119","Union County, Pennsylvania","44378","null","38512","null","2913","null","535","null","1123","null","38","null","1257","null",
"0500000US42121","Venango County, Pennsylvania","52809","null","49487","null","898","null","982","null","356","null","35","null","1051","null",
"0500000US42123","Warren County, Pennsylvania","40314","null","38024","null","358","null","715","null","316","null","40","null","861","null",
"0500000US42125","Washington County, Pennsylvania","220336","null","198156","null","10274","null","3094","null","2973","null","230","null","5609","null",
"0500000US42127","Wayne County, Pennsylvania","53775","null","48183","null","2095","null","910","null","673","null","18","null","1896","null",
"0500000US42129","Westmoreland County, Pennsylvania","370807","null","339449","null","13814","null","4638","null","4773","null","251","null","7882","null",
"0500000US42131","Wyoming County, Pennsylvania","27246","null","25457","null","379","null","455","null","227","null","30","null","698","null",
"0500000US42133","York County, Pennsylvania","487020","null","399699","null","36830","null","8113","null","9536","null","565","null","32277","null",
"0500000US44001","Bristol County, Rhode Island","53825","null","47947","null","1441","null","603","null","1807","null","60","null","1967","null",
"0500000US44003","Kent County, Rhode Island","182087","null","156860","null","5908","null","2995","null","6280","null","250","null","9794","null",
"0500000US44005","Newport County, Rhode Island","92530","null","77684","null","4734","null","1595","null","2605","null","260","null","5652","null",
"0500000US44007","Providence County, Rhode Island","743490","null","455979","null","84806","null","15412","null","34082","null","1564","null","151647","null",
"0500000US44009","Washington County, Rhode Island","136911","null","122188","null","3036","null","2752","null","3676","null","197","null","5062","null",
"0500000US45001","Abbeville County, South Carolina","25229","null","17683","null","6569","null","388","null","124","null","31","null","434","null",
"0500000US45003","Aiken County, South Carolina","180247","null","119758","null","43092","null","4157","null","2818","null","339","null","10083","null",
"0500000US45005","Allendale County, South Carolina","8248","null","2157","null","5769","null","100","null","37","null","11","null","174","null",
"0500000US45007","Anderson County, South Carolina","215289","null","164763","null","34017","null","4240","null","3271","null","236","null","8762","null",
"0500000US45009","Bamberg County, South Carolina","13680","null","5318","null","7935","null","126","null","121","null","22","null","158","null",
"0500000US45011","Barnwell County, South Carolina","21422","null","11191","null","9207","null","390","null","204","null","30","null","400","null",
"0500000US45013","Beaufort County, South Carolina","202108","null","144255","null","30735","null","3199","null","3682","null","351","null","19886","null",
"0500000US45015","Berkeley County, South Carolina","249200","null","158011","null","57233","null","5974","null","8404","null","636","null","18942","null",
"0500000US45017","Calhoun County, South Carolina","14659","null","8324","null","5550","null","257","null","104","null","27","null","397","null",
"0500000US45019","Charleston County, South Carolina","431534","null","288730","null","97954","null","6726","null","11045","null","758","null","26321","null",
"0500000US45021","Cherokee County, South Carolina","58887","null","42557","null","12292","null","1186","null","446","null","45","null","2361","null",
"0500000US45023","Chester County, South Carolina","33775","null","20066","null","11941","null","760","null","221","null","32","null","755","null",
"0500000US45025","Chesterfield County, South Carolina","45550","null","28112","null","14213","null","966","null","397","null","43","null","1819","null",
"0500000US45027","Clarendon County, South Carolina","32062","null","16176","null","14330","null","443","null","292","null","23","null","798","null",
"0500000US45029","Colleton County, South Carolina","40504","null","23601","null","14235","null","1065","null","299","null","55","null","1249","null",
"0500000US45031","Darlington County, South Carolina","65133","null","35973","null","26481","null","996","null","427","null","51","null","1205","null",
"0500000US45033","Dillon County, South Carolina","29612","null","14121","null","13336","null","1177","null","138","null","52","null","788","null",
"0500000US45035","Dorchester County, South Carolina","174745","null","112517","null","42555","null","4584","null","5180","null","502","null","9407","null",
"0500000US45037","Edgefield County, South Carolina","26820","null","16275","null","8703","null","495","null","291","null","40","null","1016","null",
"0500000US45039","Fairfield County, South Carolina","21775","null","9191","null","11625","null","289","null","184","null","52","null","434","null",
"0500000US45041","Florence County, South Carolina","142602","null","74283","null","59378","null","2088","null","2798","null","132","null","3923","null",
"0500000US45043","Georgetown County, South Carolina","65637","null","43441","null","18782","null","865","null","406","null","67","null","2076","null",
"0500000US45045","Greenville County, South Carolina","564778","null","387982","null","97001","null","11029","null","16919","null","958","null","50889","null",
"0500000US45047","Greenwood County, South Carolina","72889","null","44246","null","22083","null","1106","null","970","null","95","null","4389","null",
"0500000US45049","Hampton County, South Carolina","19049","null","8514","null","9796","null","221","null","146","null","36","null","336","null",
"0500000US45051","Horry County, South Carolina","373784","null","290958","null","45699","null","7696","null","6814","null","632","null","21985","null",
"0500000US45053","Jasper County, South Carolina","30890","null","15563","null","10095","null","473","null","292","null","56","null","4411","null",
"0500000US45055","Kershaw County, South Carolina","69300","null","47431","null","16514","null","1460","null","761","null","84","null","3050","null",
"0500000US45057","Lancaster County, South Carolina","102145","null","71584","null","20886","null","1755","null","2322","null","69","null","5529","null",
"0500000US45059","Laurens County, South Carolina","71237","null","48293","null","17203","null","1421","null","511","null","69","null","3740","null",
"0500000US45061","Lee County, South Carolina","16995","null","6121","null","10302","null","200","null","71","null","26","null","275","null",
"0500000US45063","Lexington County, South Carolina","314588","null","230792","null","47915","null","7611","null","8817","null","467","null","18986","null",
"0500000US45065","McCormick County, South Carolina","9856","null","5432","null","4022","null","173","null","68","null","23","null","138","null",
"0500000US45067","Marion County, South Carolina","30223","null","11959","null","16902","null","478","null","206","null","36","null","642","null",
"0500000US45069","Marlboro County, South Carolina","27801","null","11721","null","13926","null","1699","null","130","null","20","null","305","null",
"0500000US45071","Newberry County, South Carolina","39671","null","24969","null","11067","null","748","null","242","null","30","null","2615","null",
"0500000US45073","Oconee County, South Carolina","83522","null","70227","null","6422","null","2186","null","931","null","92","null","3664","null",
"0500000US45075","Orangeburg County, South Carolina","86946","null","30206","null","52275","null","1479","null","1127","null","93","null","1766","null",
"0500000US45077","Pickens County, South Carolina","139523","null","116185","null","10457","null","3214","null","3513","null","149","null","6005","null",
"0500000US45079","Richland County, South Carolina","442353","null","197322","null","200388","null","6775","null","15088","null","1056","null","21724","null",
"0500000US45081","Saluda County, South Carolina","20318","null","13002","null","4291","null","398","null","87","null","7","null","2533","null",
"0500000US45083","Spartanburg County, South Carolina","348568","null","237467","null","70165","null","6952","null","10112","null","447","null","23425","null",
"0500000US45085","Sumter County, South Carolina","111459","null","52112","null","51044","null","2058","null","2346","null","282","null","3617","null",
"0500000US45087","Union County, South Carolina","28409","null","18341","null","9055","null","399","null","167","null","44","null","403","null",
"0500000US45089","Williamsburg County, South Carolina","31766","null","10757","null","20068","null","315","null","222","null","42","null","362","null",
"0500000US45091","York County, South Carolina","302115","null","209279","null","57020","null","7794","null","10915","null","389","null","16718","null",
"0500000US46003","Aurora County, South Dakota","2857","null","2535","null","24","null","76","null","21","null","10","null","191","null",
"0500000US46005","Beadle County, South Dakota","20511","null","15132","null","344","null","614","null","2139","null","78","null","2204","null",
"0500000US46007","Bennett County, South Dakota","3664","null","1257","null","32","null","2331","null","8","null","4","null","32","null",
"0500000US46009","Bon Homme County, South Dakota","7175","null","6350","null","132","null","544","null","25","null","12","null","112","null",
"0500000US46011","Brookings County, South Dakota","35885","null","31685","null","881","null","973","null","1132","null","30","null","1184","null",
"0500000US46013","Brown County, South Dakota","40152","null","34799","null","881","null","1943","null","1087","null","66","null","1376","null",
"0500000US46015","Brule County, South Dakota","5542","null","4635","null","51","null","716","null","42","null","7","null","91","null",
"0500000US46017","Buffalo County, South Dakota","2033","null","359","null","7","null","1651","null","6","null","1","null","9","null",
"0500000US46019","Butte County, South Dakota","10828","null","9857","null","68","null","506","null","60","null","25","null","312","null",
"0500000US46021","Campbell County, South Dakota","1434","null","1330","null","7","null","53","null","13","null","1","null","30","null",
"0500000US46023","Charles Mix County, South Dakota","9818","null","6105","null","67","null","3423","null","53","null","34","null","136","null",
"0500000US46025","Clark County, South Dakota","3974","null","3719","null","35","null","63","null","12","null","12","null","133","null",
"0500000US46027","Clay County, South Dakota","15805","null","13591","null","414","null","950","null","458","null","17","null","375","null",
"0500000US46029","Codington County, South Dakota","29356","null","27046","null","243","null","1182","null","321","null","24","null","540","null",
"0500000US46031","Corson County, South Dakota","4085","null","1098","null","41","null","2883","null","30","null","5","null","28","null",
"0500000US46033","Custer County, South Dakota","8759","null","7990","null","82","null","416","null","48","null","10","null","213","null",
"0500000US46035","Davison County, South Dakota","20807","null","18556","null","288","null","948","null","200","null","27","null","788","null",
"0500000US46037","Day County, South Dakota","5704","null","4843","null","26","null","661","null","46","null","12","null","116","null",
"0500000US46039","Deuel County, South Dakota","4409","null","4172","null","28","null","70","null","12","null","6","null","121","null",
"0500000US46041","Dewey County, South Dakota","5470","null","1042","null","49","null","4331","null","17","null","7","null","24","null",
"0500000US46043","Douglas County, South Dakota","2955","null","2763","null","17","null","95","null","13","null","14","null","53","null",
"0500000US46045","Edmunds County, South Dakota","4084","null","3884","null","28","null","91","null","37","null","3","null","41","null",
"0500000US46047","Fall River County, South Dakota","7405","null","6380","null","81","null","667","null","75","null","29","null","173","null",
"0500000US46049","Faulk County, South Dakota","2184","null","2044","null","17","null","75","null","9","null","3","null","36","null",
"0500000US46051","Grant County, South Dakota","7898","null","7151","null","35","null","179","null","56","null","5","null","472","null",
"0500000US46053","Gregory County, South Dakota","4177","null","3667","null","26","null","381","null","55","null","8","null","40","null",
"0500000US46055","Haakon County, South Dakota","1974","null","1799","null","15","null","89","null","24","null","12","null","35","null",
"0500000US46057","Hamlin County, South Dakota","6345","null","5900","null","24","null","108","null","28","null","9","null","276","null",
"0500000US46059","Hand County, South Dakota","3235","null","3076","null","43","null","23","null","21","null","7","null","65","null",
"0500000US46061","Hanson County, South Dakota","3567","null","3425","null","18","null","55","null","14","null","10","null","45","null",
"0500000US46063","Harding County, South Dakota","1373","null","1263","null","11","null","58","null","4","null","2","null","35","null",
"0500000US46065","Hughes County, South Dakota","18813","null","15185","null","237","null","2769","null","208","null","20","null","394","null",
"0500000US46067","Hutchinson County, South Dakota","7604","null","7224","null","42","null","164","null","34","null","13","null","127","null",
"0500000US46069","Hyde County, South Dakota","1328","null","1132","null","12","null","132","null","20","null","3","null","29","null",
"0500000US46071","Jackson County, South Dakota","3001","null","1213","null","26","null","1704","null","17","null","12","null","29","null",
"0500000US46073","Jerauld County, South Dakota","1718","null","1606","null","8","null","25","null","16","null","7","null","56","null",
"0500000US46075","Jones County, South Dakota","1007","null","855","null","13","null","109","null","3","null","12","null","15","null",
"0500000US46077","Kingsbury County, South Dakota","5334","null","5091","null","30","null","60","null","35","null","17","null","101","null",
"0500000US46079","Lake County, South Dakota","11508","null","10554","null","191","null","257","null","124","null","18","null","364","null",
"0500000US46081","Lawrence County, South Dakota","27168","null","24636","null","273","null","1179","null","314","null","32","null","734","null",
"0500000US46083","Lincoln County, South Dakota","68205","null","61811","null","1766","null","1373","null","1505","null","65","null","1685","null",
"0500000US46085","Lyman County, South Dakota","3893","null","2035","null","41","null","1744","null","21","null","8","null","44","null",
"0500000US46087","McCook County, South Dakota","5899","null","5523","null","34","null","157","null","23","null","7","null","155","null",
"0500000US46089","McPherson County, South Dakota","2493","null","2328","null","29","null","61","null","10","null","13","null","52","null",
"0500000US46091","Marshall County, South Dakota","4569","null","3854","null","35","null","417","null","31","null","6","null","226","null",
"0500000US46093","Meade County, South Dakota","32128","null","27788","null","756","null","1851","null","574","null","124","null","1035","null",
"0500000US46095","Mellette County, South Dakota","2066","null","779","null","21","null","1227","null","7","null","1","null","31","null",
"0500000US46097","Miner County, South Dakota","2390","null","2251","null","33","null","39","null","12","null","5","null","50","null",
"0500000US46099","Minnehaha County, South Dakota","209541","null","169449","null","14469","null","9212","null","5973","null","292","null","10146","null",
"0500000US46101","Moody County, South Dakota","6764","null","5235","null","56","null","1020","null","114","null","13","null","326","null",
"0500000US46102","Oglala Lakota County, South Dakota","14000","null","683","null","79","null","13072","null","63","null","12","null","91","null",
"0500000US46103","Pennington County, South Dakota","118376","null","92708","null","2808","null","16402","null","2487","null","322","null","3649","null",
"0500000US46105","Perkins County, South Dakota","2936","null","2739","null","18","null","114","null","10","null","10","null","45","null",
"0500000US46107","Potter County, South Dakota","2535","null","2377","null","16","null","89","null","18","null","3","null","32","null",
"0500000US46109","Roberts County, South Dakota","10822","null","6069","null","120","null","4454","null","53","null","3","null","123","null",
"0500000US46111","Sanborn County, South Dakota","2446","null","2280","null","25","null","70","null","18","null","2","null","51","null",
"0500000US46115","Spink County, South Dakota","6557","null","6196","null","50","null","156","null","14","null","8","null","133","null",
"0500000US46117","Stanley County, South Dakota","3175","null","2748","null","27","null","315","null","17","null","16","null","52","null",
"0500000US46119","Sully County, South Dakota","1527","null","1403","null","16","null","41","null","18","null","13","null","36","null",
"0500000US46121","Todd County, South Dakota","9604","null","938","null","55","null","8505","null","61","null","3","null","42","null",
"0500000US46123","Tripp County, South Dakota","5917","null","4581","null","41","null","1208","null","14","null","3","null","70","null",
"0500000US46125","Turner County, South Dakota","9037","null","8434","null","91","null","167","null","41","null","11","null","293","null",
"0500000US46127","Union County, South Dakota","17683","null","15937","null","301","null","396","null","337","null","39","null","673","null",
"0500000US46129","Walworth County, South Dakota","5643","null","4448","null","38","null","1062","null","27","null","7","null","61","null",
"0500000US46135","Yankton County, South Dakota","24455","null","21588","null","531","null","1145","null","196","null","26","null","969","null",
"0500000US46137","Ziebach County, South Dakota","2493","null","477","null","4","null","1991","null","8","null","6","null","7","null",
"0500000US47001","Anderson County, Tennessee","82217","null","71536","null","4118","null","2426","null","1414","null","99","null","2624","null",
"0500000US47003","Bedford County, Tennessee","53649","null","41123","null","4452","null","1376","null","501","null","79","null","6118","null",
"0500000US47005","Benton County, Tennessee","16659","null","15212","null","461","null","430","null","167","null","22","null","367","null",
"0500000US47007","Bledsoe County, Tennessee","15519","null","13808","null","865","null","398","null","80","null","9","null","359","null",
"0500000US47009","Blount County, Tennessee","143699","null","127280","null","5079","null","4030","null","1945","null","128","null","5237","null",
"0500000US47011","Bradley County, Tennessee","117203","null","97116","null","6994","null","3707","null","1735","null","226","null","7425","null",
"0500000US47013","Campbell County, Tennessee","40804","null","38681","null","360","null","993","null","177","null","24","null","569","null",
"0500000US47015","Cannon County, Tennessee","15430","null","14064","null","294","null","339","null","104","null","21","null","608","null",
"0500000US47017","Carroll County, Tennessee","29944","null","25330","null","2961","null","694","null","211","null","59","null","689","null",
"0500000US47019","Carter County, Tennessee","59067","null","54688","null","1160","null","1582","null","420","null","43","null","1174","null",
"0500000US47021","Cheatham County, Tennessee","43521","null","39054","null","1198","null","1144","null","361","null","68","null","1696","null",
"0500000US47023","Chester County, Tennessee","18244","null","15424","null","1795","null","376","null","135","null","13","null","501","null",
"0500000US47025","Claiborne County, Tennessee","33196","null","31239","null","514","null","717","null","237","null","20","null","469","null",
"0500000US47027","Clay County, Tennessee","7779","null","7410","null","122","null","107","null","32","null","20","null","88","null",
"0500000US47029","Cocke County, Tennessee","37831","null","34744","null","989","null","1037","null","264","null","31","null","766","null",
"0500000US47031","Coffee County, Tennessee","61673","null","53214","null","3029","null","1620","null","846","null","65","null","2899","null",
"0500000US47033","Crockett County, Tennessee","14651","null","10918","null","2023","null","240","null","72","null","21","null","1377","null",
"0500000US47035","Cumberland County, Tennessee","63847","null","59434","null","599","null","1462","null","539","null","47","null","1766","null",
"0500000US47037","Davidson County, Tennessee","772785","null","450000","null","185814","null","14881","null","35152","null","1145","null","85793","null",
"0500000US47039","Decatur County, Tennessee","11857","null","10937","null","362","null","181","null","46","null","13","null","318","null",
"0500000US47041","DeKalb County, Tennessee","21202","null","18809","null","422","null","481","null","138","null","25","null","1327","null",
"0500000US47043","Dickson County, Tennessee","57467","null","50487","null","2816","null","1404","null","492","null","41","null","2227","null",
"0500000US47045","Dyer County, Tennessee","38697","null","30340","null","6028","null","760","null","296","null","45","null","1228","null",
"0500000US47047","Fayette County, Tennessee","44004","null","29645","null","11497","null","1008","null","412","null","63","null","1379","null",
"0500000US47049","Fentress County, Tennessee","19165","null","18266","null","81","null","439","null","79","null","14","null","286","null",
"0500000US47051","Franklin County, Tennessee","44992","null","39335","null","2454","null","1118","null","511","null","48","null","1526","null",
"0500000US47053","Gibson County, Tennessee","52627","null","40286","null","9747","null","863","null","337","null","60","null","1334","null",
"0500000US47055","Giles County, Tennessee","32079","null","26757","null","3547","null","786","null","282","null","20","null","687","null",
"0500000US47057","Grainger County, Tennessee","24529","null","22851","null","246","null","574","null","109","null","28","null","721","null",
"0500000US47059","Greene County, Tennessee","73695","null","67096","null","2025","null","1672","null","560","null","87","null","2255","null",
"0500000US47061","Grundy County, Tennessee","14237","null","13316","null","117","null","519","null","92","null","2","null","191","null",
"0500000US47063","Hamblen County, Tennessee","69375","null","55630","null","3254","null","1885","null","948","null","355","null","7303","null",
"0500000US47065","Hamilton County, Tennessee","391663","null","277592","null","69900","null","9465","null","10618","null","512","null","23576","null",
"0500000US47067","Hancock County, Tennessee","6860","null","6550","null","79","null","118","null","9","null","12","null","92","null",
"0500000US47069","Hardeman County, Tennessee","26208","null","14702","null","10474","null","338","null","198","null","43","null","453","null",
"0500000US47071","Hardin County, Tennessee","27967","null","25474","null","1074","null","653","null","207","null","23","null","536","null",
"0500000US47073","Hawkins County, Tennessee","58930","null","55228","null","1049","null","1346","null","375","null","43","null","889","null",
"0500000US47075","Haywood County, Tennessee","18451","null","8169","null","9260","null","199","null","59","null","21","null","743","null",
"0500000US47077","Henderson County, Tennessee","29200","null","25333","null","2472","null","562","null","131","null","16","null","686","null",
"0500000US47079","Henry County, Tennessee","33884","null","29075","null","2801","null","805","null","327","null","18","null","858","null",
"0500000US47081","Hickman County, Tennessee","26119","null","23489","null","1147","null","771","null","139","null","19","null","554","null",
"0500000US47083","Houston County, Tennessee","8662","null","7886","null","329","null","211","null","32","null","11","null","193","null",
"0500000US47085","Humphreys County, Tennessee","19987","null","18170","null","744","null","437","null","138","null","31","null","467","null",
"0500000US47087","Jackson County, Tennessee","12256","null","11414","null","129","null","362","null","68","null","16","null","267","null",
"0500000US47089","Jefferson County, Tennessee","57372","null","52109","null","1293","null","1321","null","430","null","49","null","2170","null",
"0500000US47091","Johnson County, Tennessee","18650","null","16858","null","836","null","407","null","65","null","22","null","462","null",
"0500000US47093","Knox County, Tennessee","511904","null","409085","null","48434","null","12378","null","15370","null","755","null","25882","null",
"0500000US47095","Lake County, Tennessee","7259","null","5047","null","1960","null","94","null","35","null","20","null","103","null",
"0500000US47097","Lauderdale County, Tennessee","26320","null","16095","null","8812","null","637","null","160","null","41","null","575","null",
"0500000US47099","Lawrence County, Tennessee","46239","null","42663","null","1161","null","1039","null","294","null","43","null","1039","null",
"0500000US47101","Lewis County, Tennessee","13153","null","12176","null","281","null","265","null","123","null","30","null","278","null",
"0500000US47103","Lincoln County, Tennessee","37515","null","32195","null","2800","null","1051","null","308","null","69","null","1092","null",
"0500000US47105","Loudon County, Tennessee","58325","null","50609","null","1008","null","1333","null","621","null","50","null","4704","null",
"0500000US47107","McMinn County, Tennessee","56733","null","49738","null","2682","null","1781","null","614","null","68","null","1850","null",
"0500000US47109","McNairy County, Tennessee","26928","null","23970","null","1864","null","473","null","129","null","8","null","484","null",
"0500000US47111","Macon County, Tennessee","26502","null","24004","null","305","null","632","null","89","null","27","null","1445","null",
"0500000US47113","Madison County, Tennessee","103557","null","58285","null","37813","null","1597","null","1652","null","65","null","4145","null",
"0500000US47115","Marion County, Tennessee","30318","null","27228","null","1386","null","885","null","242","null","21","null","556","null",
"0500000US47117","Marshall County, Tennessee","36749","null","30976","null","2630","null","842","null","232","null","42","null","2027","null",
"0500000US47119","Maury County, Tennessee","108210","null","84495","null","13108","null","2415","null","1454","null","136","null","6602","null",
"0500000US47121","Meigs County, Tennessee","13338","null","12412","null","242","null","350","null","52","null","14","null","268","null",
"0500000US47123","Monroe County, Tennessee","48918","null","44197","null","1124","null","1521","null","320","null","35","null","1721","null",
"0500000US47125","Montgomery County, Tennessee","244724","null","158290","null","52571","null","6363","null","8981","null","1942","null","16577","null",
"0500000US47127","Moore County, Tennessee","6753","null","6250","null","183","null","147","null","69","null","13","null","91","null",
"0500000US47129","Morgan County, Tennessee","21731","null","19748","null","1056","null","461","null","111","null","34","null","321","null",
"0500000US47131","Obion County, Tennessee","32439","null","26503","null","3693","null","565","null","177","null","22","null","1479","null",
"0500000US47133","Overton County, Tennessee","23428","null","22159","null","254","null","539","null","127","null","10","null","339","null",
"0500000US47135","Perry County, Tennessee","8684","null","8035","null","258","null","197","null","48","null","4","null","142","null",
"0500000US47137","Pickett County, Tennessee","5124","null","4919","null","36","null","65","null","26","null","4","null","74","null",
"0500000US47139","Polk County, Tennessee","18415","null","17234","null","158","null","679","null","55","null","11","null","278","null",
"0500000US47141","Putnam County, Tennessee","84606","null","72341","null","3147","null","2358","null","1561","null","129","null","5070","null",
"0500000US47143","Rhea County, Tennessee","34697","null","30698","null","939","null","1014","null","311","null","32","null","1703","null",
"0500000US47145","Roane County, Tennessee","56217","null","51070","null","1870","null","1546","null","571","null","76","null","1084","null",
"0500000US47147","Robertson County, Tennessee","77654","null","62924","null","6142","null","1876","null","807","null","94","null","5811","null",
"0500000US47149","Rutherford County, Tennessee","369956","null","251313","null","61364","null","7963","null","16082","null","632","null","32602","null",
"0500000US47151","Scott County, Tennessee","22503","null","21648","null","147","null","368","null","107","null","17","null","216","null",
"0500000US47153","Sequatchie County, Tennessee","16556","null","15269","null","164","null","487","null","110","null","20","null","506","null",
"0500000US47155","Sevier County, Tennessee","104650","null","91499","null","1582","null","2737","null","1529","null","84","null","7219","null",
"0500000US47157","Shelby County, Tennessee","978647","null","366018","null","492757","null","14167","null","33842","null","1122","null","70741","null",
"0500000US47159","Smith County, Tennessee","20962","null","19144","null","592","null","579","null","152","null","19","null","476","null",
"0500000US47161","Stewart County, Tennessee","14431","null","13172","null","324","null","438","null","149","null","32","null","316","null",
"0500000US47163","Sullivan County, Tennessee","165694","null","151437","null","4973","null","3663","null","1855","null","131","null","3635","null",
"0500000US47165","Sumner County, Tennessee","210329","null","170881","null","18657","null","4966","null","4258","null","303","null","11264","null",
"0500000US47167","Tipton County, Tennessee","64563","null","48655","null","11725","null","1632","null","796","null","131","null","1624","null",
"0500000US47169","Trousdale County, Tennessee","12225","null","9400","null","2128","null","256","null","85","null","22","null","334","null",
"0500000US47171","Unicoi County, Tennessee","18887","null","17274","null","126","null","448","null","84","null","13","null","942","null",
"0500000US47173","Union County, Tennessee","20575","null","19467","null","173","null","419","null","78","null","28","null","410","null",
"0500000US47175","Van Buren County, Tennessee","6445","null","6118","null","55","null","141","null","42","null","10","null","79","null",
"0500000US47177","Warren County, Tennessee","43593","null","37215","null","1619","null","980","null","384","null","55","null","3340","null",
"0500000US47179","Washington County, Tennessee","141569","null","121863","null","7663","null","3425","null","2714","null","150","null","5754","null",
"0500000US47181","Wayne County, Tennessee","16726","null","15021","null","972","null","295","null","52","null","19","null","367","null",
"0500000US47183","Weakley County, Tennessee","34536","null","29596","null","3077","null","668","null","331","null","49","null","815","null",
"0500000US47185","White County, Tennessee","28870","null","26459","null","647","null","805","null","223","null","30","null","706","null",
"0500000US47187","Williamson County, Tennessee","263932","null","218602","null","12151","null","4175","null","15547","null","375","null","13082","null",
"0500000US47189","Wilson County, Tennessee","157339","null","129604","null","12291","null","3477","null","4234","null","194","null","7539","null",
"0500000US48001","Anderson County, Texas","61728","null","38362","null","12253","null","1303","null","543","null","57","null","9210","null",
"0500000US48003","Andrews County, Texas","22549","null","14709","null","376","null","541","null","153","null","19","null","6751","null",
"0500000US48005","Angelina County, Texas","94952","null","62905","null","14115","null","2058","null","1169","null","85","null","14620","null",
"0500000US48007","Aransas County, Texas","27210","null","21187","null","394","null","875","null","655","null","48","null","4051","null",
"0500000US48009","Archer County, Texas","9154","null","8077","null","106","null","297","null","74","null","19","null","581","null",
"0500000US48011","Armstrong County, Texas","1992","null","1762","null","34","null","70","null","28","null","8","null","90","null",
"0500000US48013","Atascosa County, Texas","61286","null","40148","null","736","null","1230","null","396","null","68","null","18708","null",
"0500000US48015","Austin County, Texas","34216","null","23961","null","2791","null","868","null","304","null","27","null","6265","null",
"0500000US48017","Bailey County, Texas","8282","null","4679","null","91","null","155","null","19","null","3","null","3335","null",
"0500000US48019","Bandera County, Texas","23490","null","19578","null","270","null","688","null","219","null","63","null","2672","null",
"0500000US48021","Bastrop County, Texas","114431","null","71796","null","6873","null","3522","null","1287","null","189","null","30764","null",
"0500000US48023","Baylor County, Texas","3715","null","3252","null","113","null","84","null","22","null","9","null","235","null",
"0500000US48025","Bee County, Texas","36838","null","20953","null","2558","null","509","null","307","null","50","null","12461","null",
"0500000US48027","Bell County, Texas","429162","null","227563","null","100605","null","12616","null","18271","null","5981","null","64126","null",
"0500000US48029","Bexar County, Texas","2555073","null","1425355","null","196197","null","58820","null","94562","null","8259","null","771880","null",
"0500000US48031","Blanco County, Texas","12559","null","10383","null","123","null","315","null","100","null","21","null","1617","null",
"0500000US48033","Borden County, Texas","685","null","606","null","16","null","8","null","14","null","8","null","33","null",
"0500000US48035","Bosque County, Texas","20224","null","16347","null","503","null","680","null","148","null","12","null","2534","null",
"0500000US48037","Bowie County, Texas","99208","null","63014","null","25188","null","3016","null","1506","null","184","null","6300","null",
"0500000US48039","Brazoria County, Texas","429564","null","242590","null","61118","null","9732","null","29997","null","623","null","85504","null",
"0500000US48041","Brazos County, Texas","264192","null","167705","null","27910","null","5602","null","16856","null","493","null","45626","null",
"0500000US48043","Brewster County, Texas","11559","null","8247","null","287","null","422","null","164","null","19","null","2420","null",
"0500000US48045","Briscoe County, Texas","1554","null","1260","null","30","null","41","null","13","null","4","null","206","null",
"0500000US48047","Brooks County, Texas","10431","null","6211","null","47","null","78","null","48","null","10","null","4037","null",
"0500000US48049","Brown County, Texas","42239","null","33202","null","1881","null","1116","null","382","null","82","null","5576","null",
"0500000US48051","Burleson County, Texas","19832","null","14139","null","2145","null","534","null","118","null","38","null","2858","null",
"0500000US48053","Burnet County, Texas","54880","null","43261","null","1011","null","1651","null","629","null","56","null","8272","null",
"0500000US48055","Caldwell County, Texas","55537","null","32765","null","2932","null","1305","null","444","null","106","null","17985","null",
"0500000US48057","Calhoun County, Texas","24814","null","15939","null","534","null","354","null","1169","null","27","null","6791","null",
